board,model,problem_set,problem_index,problem_id,result,runs
scored,Llama 3.3 70B Instruct,extra_hard,57,EH_057,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,58,EH_058,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,59,EH_059,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,60,EH_060,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,61,EH_061,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,62,EH_062,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,63,EH_063,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,64,EH_064,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,65,EH_065,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,66,EH_066,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,67,EH_067,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,68,EH_068,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,69,EH_069,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,70,EH_070,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,71,EH_071,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,72,EH_072,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,73,EH_073,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,74,EH_074,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,75,EH_075,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,76,EH_076,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,77,EH_077,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,78,EH_078,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,79,EH_079,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,80,EH_080,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,81,EH_081,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,82,EH_082,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,83,EH_083,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,84,EH_084,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,85,EH_085,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,86,EH_086,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,87,EH_087,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,88,EH_088,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,89,EH_089,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,90,EH_090,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,91,EH_091,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,92,EH_092,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,93,EH_093,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,94,EH_094,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,95,EH_095,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,96,EH_096,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,97,EH_097,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,98,EH_098,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,99,EH_099,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,100,EH_100,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,101,EH_101,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,102,EH_102,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,103,EH_103,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,104,EH_104,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,105,EH_105,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,106,EH_106,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,107,EH_107,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,108,EH_108,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,109,EH_109,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,110,EH_110,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,111,EH_111,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,112,EH_112,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,113,EH_113,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,114,EH_114,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,115,EH_115,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,116,EH_116,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,117,EH_117,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,118,EH_118,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,119,EH_119,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,120,EH_120,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,121,EH_121,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,122,EH_122,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,123,EH_123,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,124,EH_124,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,125,EH_125,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,126,EH_126,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,127,EH_127,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,128,EH_128,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,129,EH_129,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,130,EH_130,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,131,EH_131,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,132,EH_132,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,133,EH_133,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,134,EH_134,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,135,EH_135,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,136,EH_136,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,137,EH_137,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,138,EH_138,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,139,EH_139,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,140,EH_140,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,141,EH_141,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,142,EH_142,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,143,EH_143,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,144,EH_144,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,145,EH_145,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,146,EH_146,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,147,EH_147,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,148,EH_148,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,149,EH_149,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,150,EH_150,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,151,EH_151,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,152,EH_152,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,153,EH_153,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,154,EH_154,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,155,EH_155,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,156,EH_156,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,157,EH_157,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,158,EH_158,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,159,EH_159,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,160,EH_160,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,161,EH_161,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,162,EH_162,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,163,EH_163,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,164,EH_164,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,165,EH_165,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,166,EH_166,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,167,EH_167,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,168,EH_168,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,169,EH_169,incorrect,R
scored,Llama 3.3 70B Instruct,extra_hard,170,EH_170,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,171,EH_171,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,172,EH_172,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,173,EH_173,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,174,EH_174,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,175,EH_175,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,176,EH_176,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,177,EH_177,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,178,EH_178,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,179,EH_179,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,180,EH_180,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,181,EH_181,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,182,EH_182,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,183,EH_183,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,184,EH_184,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,185,EH_185,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,186,EH_186,mixed,RGG
scored,Llama 3.3 70B Instruct,extra_hard,187,EH_187,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,188,EH_188,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,189,EH_189,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,190,EH_190,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,191,EH_191,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,192,EH_192,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,193,EH_193,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,194,EH_194,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,195,EH_195,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,196,EH_196,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,197,EH_197,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,198,EH_198,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,199,EH_199,correct,G
scored,Llama 3.3 70B Instruct,extra_hard,200,EH_200,correct,G
research,Gemma 4 31B IT,order5,1,O5_001,incorrect,R
research,Gemma 4 31B IT,order5,2,O5_002,correct,G
research,Gemma 4 31B IT,order5,3,O5_003,mixed,RGG
research,Gemma 4 31B IT,order5,4,O5_004,incorrect,R
research,Gemma 4 31B IT,order5,5,O5_005,correct,G
research,Gemma 4 31B IT,order5,6,O5_006,mixed,GGR
research,Gemma 4 31B IT,order5,7,O5_007,mixed,RGR
research,Gemma 4 31B IT,order5,8,O5_008,correct,G
research,Gemma 4 31B IT,order5,9,O5_009,mixed,RGG
research,Gemma 4 31B IT,order5,10,O5_010,correct,G
research,Gemma 4 31B IT,order5,11,O5_011,incorrect,R
research,Gemma 4 31B IT,order5,12,O5_012,correct,G
research,Gemma 4 31B IT,order5,13,O5_013,incorrect,R
research,Gemma 4 31B IT,order5,14,O5_014,correct,G
research,Gemma 4 31B IT,order5,15,O5_015,incorrect,R
research,Gemma 4 31B IT,order5,16,O5_016,correct,G
research,Gemma 4 31B IT,order5,17,O5_017,correct,G
research,Gemma 4 31B IT,order5,18,O5_018,correct,G
research,Gemma 4 31B IT,order5,19,O5_019,incorrect,R
research,Gemma 4 31B IT,order5,20,O5_020,correct,G
research,Gemma 4 31B IT,order5,21,O5_021,correct,G
research,Gemma 4 31B IT,order5,22,O5_022,correct,G
research,Gemma 4 31B IT,order5,23,O5_023,incorrect,R
research,Gemma 4 31B IT,order5,24,O5_024,correct,G
research,Gemma 4 31B IT,order5,25,O5_025,incorrect,R
research,Gemma 4 31B IT,order5,26,O5_026,correct,G
research,Gemma 4 31B IT,order5,27,O5_027,incorrect,R
research,Gemma 4 31B IT,order5,28,O5_028,correct,G
research,Gemma 4 31B IT,order5,29,O5_029,mixed,RGR
research,Gemma 4 31B IT,order5,30,O5_030,correct,G
research,Gemma 4 31B IT,order5,31,O5_031,incorrect,R
research,Gemma 4 31B IT,order5,32,O5_032,correct,G
research,Gemma 4 31B IT,order5,33,O5_033,correct,G
research,Gemma 4 31B IT,order5,34,O5_034,mixed,RGR
research,Gemma 4 31B IT,order5,35,O5_035,mixed,GGR
research,Gemma 4 31B IT,order5,36,O5_036,correct,G
research,Gemma 4 31B IT,order5,37,O5_037,correct,G
research,Gemma 4 31B IT,order5,38,O5_038,correct,G
research,Gemma 4 31B IT,order5,39,O5_039,correct,G
research,Gemma 4 31B IT,order5,40,O5_040,incorrect,R
research,Gemma 4 31B IT,order5,41,O5_041,mixed,RGG
research,Gemma 4 31B IT,order5,42,O5_042,correct,G
research,Gemma 4 31B IT,order5,43,O5_043,mixed,RGG
research,Gemma 4 31B IT,order5,44,O5_044,correct,G
research,Gemma 4 31B IT,order5,45,O5_045,mixed,GRR
research,Gemma 4 31B IT,order5,46,O5_046,correct,G
research,Gemma 4 31B IT,order5,47,O5_047,mixed,GGR
research,Gemma 4 31B IT,order5,48,O5_048,correct,G
research,Gemma 4 31B IT,order5,49,O5_049,mixed,GRG
research,Gemma 4 31B IT,order5,50,O5_050,correct,G
research,Gemma 4 31B IT,order5,51,O5_051,mixed,RRG
research,Gemma 4 31B IT,order5,52,O5_052,correct,G
research,Gemma 4 31B IT,order5,53,O5_053,mixed,RGR
research,Gemma 4 31B IT,order5,54,O5_054,correct,G
research,Gemma 4 31B IT,order5,55,O5_055,correct,G
research,Gemma 4 31B IT,order5,56,O5_056,correct,G
research,Gemma 4 31B IT,order5,57,O5_057,mixed,RRG
research,Gemma 4 31B IT,order5,58,O5_058,correct,G
research,Gemma 4 31B IT,order5,59,O5_059,correct,G
research,Gemma 4 31B IT,order5,60,O5_060,correct,G
research,Gemma 4 31B IT,order5,61,O5_061,correct,G
research,Gemma 4 31B IT,order5,62,O5_062,correct,G
research,Gemma 4 31B IT,order5,63,O5_063,correct,G
research,Gemma 4 31B IT,order5,64,O5_064,correct,G
research,Gemma 4 31B IT,order5,65,O5_065,incorrect,R
research,Gemma 4 31B IT,order5,66,O5_066,correct,G
research,Gemma 4 31B IT,order5,67,O5_067,mixed,RGG
research,Gemma 4 31B IT,order5,68,O5_068,correct,G
research,Gemma 4 31B IT,order5,69,O5_069,incorrect,R
research,Gemma 4 31B IT,order5,70,O5_070,correct,G
research,Gemma 4 31B IT,order5,71,O5_071,mixed,GGR
research,Gemma 4 31B IT,order5,72,O5_072,correct,G
research,Gemma 4 31B IT,order5,73,O5_073,correct,G
research,Gemma 4 31B IT,order5,74,O5_074,mixed,GRG
research,Gemma 4 31B IT,order5,75,O5_075,correct,G
research,Gemma 4 31B IT,order5,76,O5_076,mixed,GGR
research,Gemma 4 31B IT,order5,77,O5_077,correct,G
research,Gemma 4 31B IT,order5,78,O5_078,correct,G
research,Gemma 4 31B IT,order5,79,O5_079,mixed,GGR
research,Gemma 4 31B IT,order5,80,O5_080,correct,G
research,Gemma 4 31B IT,order5,81,O5_081,mixed,GRR
research,Gemma 4 31B IT,order5,82,O5_082,correct,G
research,Gemma 4 31B IT,order5,83,O5_083,incorrect,R
research,Gemma 4 31B IT,order5,84,O5_084,correct,G
research,Gemma 4 31B IT,order5,85,O5_085,mixed,GRR
research,Gemma 4 31B IT,order5,86,O5_086,correct,G
research,Gemma 4 31B IT,order5,87,O5_087,correct,G
research,Gemma 4 31B IT,order5,88,O5_088,correct,G
research,Gemma 4 31B IT,order5,89,O5_089,incorrect,R
research,Gemma 4 31B IT,order5,90,O5_090,correct,G
research,Gemma 4 31B IT,order5,91,O5_091,mixed,GRG
research,Gemma 4 31B IT,order5,92,O5_092,correct,G
research,Gemma 4 31B IT,order5,93,O5_093,mixed,RGG
research,Gemma 4 31B IT,order5,94,O5_094,correct,G
research,Gemma 4 31B IT,order5,95,O5_095,mixed,GRR
research,Gemma 4 31B IT,order5,96,O5_096,correct,G
research,Gemma 4 31B IT,order5,97,O5_097,incorrect,R
research,Gemma 4 31B IT,order5,98,O5_098,correct,G
research,Gemma 4 31B IT,order5,99,O5_099,correct,G
research,Gemma 4 31B IT,order5,100,O5_100,correct,G
research,Gemma 4 31B IT,order5,101,O5_101,incorrect,R
research,Gemma 4 31B IT,order5,102,O5_102,mixed,GRR
research,Gemma 4 31B IT,order5,103,O5_103,correct,G
research,Gemma 4 31B IT,order5,104,O5_104,correct,G
research,Gemma 4 31B IT,order5,105,O5_105,incorrect,R
research,Gemma 4 31B IT,order5,106,O5_106,correct,G
research,Gemma 4 31B IT,order5,107,O5_107,mixed,GGR
research,Gemma 4 31B IT,order5,108,O5_108,correct,G
research,Gemma 4 31B IT,order5,109,O5_109,mixed,RRG
research,Gemma 4 31B IT,order5,110,O5_110,correct,G
research,Gemma 4 31B IT,order5,111,O5_111,incorrect,R
research,Gemma 4 31B IT,order5,112,O5_112,correct,G
research,Gemma 4 31B IT,order5,113,O5_113,correct,G
research,Gemma 4 31B IT,order5,114,O5_114,correct,G
research,Gemma 4 31B IT,order5,115,O5_115,correct,G
research,Gemma 4 31B IT,order5,116,O5_116,correct,G
research,Gemma 4 31B IT,order5,117,O5_117,correct,G
research,Gemma 4 31B IT,order5,118,O5_118,correct,G
research,Gemma 4 31B IT,order5,119,O5_119,incorrect,R
research,Gemma 4 31B IT,order5,120,O5_120,correct,G
research,Gemma 4 31B IT,order5,121,O5_121,incorrect,R
research,Gemma 4 31B IT,order5,122,O5_122,correct,G
research,Gemma 4 31B IT,order5,123,O5_123,incorrect,R
research,Gemma 4 31B IT,order5,124,O5_124,correct,G
research,Gemma 4 31B IT,order5,125,O5_125,incorrect,R
research,Gemma 4 31B IT,order5,126,O5_126,correct,G
research,Gemma 4 31B IT,order5,127,O5_127,mixed,RGR
research,Gemma 4 31B IT,order5,128,O5_128,correct,G
research,Gemma 4 31B IT,order5,129,O5_129,mixed,RGR
research,Gemma 4 31B IT,order5,130,O5_130,correct,G
research,Gemma 4 31B IT,order5,131,O5_131,incorrect,R
research,Gemma 4 31B IT,order5,132,O5_132,correct,G
research,Gemma 4 31B IT,order5,133,O5_133,incorrect,R
research,Gemma 4 31B IT,order5,134,O5_134,correct,G
research,Gemma 4 31B IT,order5,135,O5_135,mixed,GRR
research,Gemma 4 31B IT,order5,136,O5_136,correct,G
research,Gemma 4 31B IT,order5,137,O5_137,incorrect,R
research,Gemma 4 31B IT,order5,138,O5_138,correct,G
research,Gemma 4 31B IT,order5,139,O5_139,correct,G
research,Gemma 4 31B IT,order5,140,O5_140,correct,G
research,Gemma 4 31B IT,order5,141,O5_141,correct,G
research,Gemma 4 31B IT,order5,142,O5_142,correct,G
research,Gemma 4 31B IT,order5,143,O5_143,correct,G
research,Gemma 4 31B IT,order5,144,O5_144,mixed,GGR
research,Gemma 4 31B IT,order5,145,O5_145,incorrect,R
research,Gemma 4 31B IT,order5,146,O5_146,mixed,RGG
research,Gemma 4 31B IT,order5,147,O5_147,correct,G
research,Gemma 4 31B IT,order5,148,O5_148,correct,G
research,Gemma 4 31B IT,order5,149,O5_149,mixed,RGR
research,Gemma 4 31B IT,order5,150,O5_150,mixed,GGR
research,Gemma 4 31B IT,order5,151,O5_151,mixed,RGG
research,Gemma 4 31B IT,order5,152,O5_152,incorrect,R
research,Gemma 4 31B IT,order5,153,O5_153,correct,G
research,Gemma 4 31B IT,order5,154,O5_154,mixed,GGR
research,Gemma 4 31B IT,order5,155,O5_155,correct,G
research,Gemma 4 31B IT,order5,156,O5_156,correct,G
research,Gemma 4 31B IT,order5,157,O5_157,mixed,RRG
research,Gemma 4 31B IT,order5,158,O5_158,correct,G
research,Gemma 4 31B IT,order5,159,O5_159,correct,G
research,Gemma 4 31B IT,order5,160,O5_160,correct,G
research,Gemma 4 31B IT,order5,161,O5_161,correct,G
research,Gemma 4 31B IT,order5,162,O5_162,correct,G
research,Gemma 4 31B IT,order5,163,O5_163,correct,G
research,Gemma 4 31B IT,order5,164,O5_164,incorrect,R
research,Gemma 4 31B IT,order5,165,O5_165,correct,G
research,Gemma 4 31B IT,order5,166,O5_166,correct,G
research,Gemma 4 31B IT,order5,167,O5_167,incorrect,R
research,Gemma 4 31B IT,order5,168,O5_168,mixed,RRG
research,Gemma 4 31B IT,order5,169,O5_169,mixed,RRG
research,Gemma 4 31B IT,order5,170,O5_170,correct,G
research,Gemma 4 31B IT,order5,171,O5_171,correct,G
research,Gemma 4 31B IT,order5,172,O5_172,correct,G
research,Gemma 4 31B IT,order5,173,O5_173,correct,G
research,Gemma 4 31B IT,order5,174,O5_174,correct,G
research,Gemma 4 31B IT,order5,175,O5_175,mixed,RGR
research,Gemma 4 31B IT,order5,176,O5_176,correct,G
research,Gemma 4 31B IT,order5,177,O5_177,correct,G
research,Gemma 4 31B IT,order5,178,O5_178,correct,G
research,Gemma 4 31B IT,order5,179,O5_179,correct,G
research,Gemma 4 31B IT,order5,180,O5_180,correct,G
research,Gemma 4 31B IT,order5,181,O5_181,incorrect,R
research,Gemma 4 31B IT,order5,182,O5_182,mixed,RRG
research,Gemma 4 31B IT,order5,183,O5_183,correct,G
research,Gemma 4 31B IT,order5,184,O5_184,mixed,GRG
research,Gemma 4 31B IT,order5,185,O5_185,correct,G
research,Gemma 4 31B IT,order5,186,O5_186,correct,G
research,Gemma 4 31B IT,order5,187,O5_187,incorrect,R
research,Gemma 4 31B IT,order5,188,O5_188,incorrect,R
research,Gemma 4 31B IT,order5,189,O5_189,incorrect,R
research,Gemma 4 31B IT,order5,190,O5_190,incorrect,R
research,Gemma 4 31B IT,order5,191,O5_191,incorrect,R
research,Gemma 4 31B IT,order5,192,O5_192,correct,G
research,Gemma 4 31B IT,order5,193,O5_193,incorrect,R
research,Gemma 4 31B IT,order5,194,O5_194,correct,G
research,Gemma 4 31B IT,order5,195,O5_195,incorrect,R
research,Gemma 4 31B IT,order5,196,O5_196,correct,G
research,Gemma 4 31B IT,order5,197,O5_197,mixed,RRG
research,Gemma 4 31B IT,order5,198,O5_198,correct,G
research,Gemma 4 31B IT,order5,199,O5_199,mixed,RGR
research,Gemma 4 31B IT,order5,200,O5_200,correct,G
research,GPT-OSS 120B,order5,1,O5_001,mixed,RGR
research,GPT-OSS 120B,order5,2,O5_002,correct,G
research,GPT-OSS 120B,order5,3,O5_003,correct,G
research,GPT-OSS 120B,order5,4,O5_004,mixed,RGR
research,GPT-OSS 120B,order5,5,O5_005,correct,G
research,GPT-OSS 120B,order5,6,O5_006,mixed,RRG
research,GPT-OSS 120B,order5,7,O5_007,incorrect,R
research,GPT-OSS 120B,order5,8,O5_008,correct,G
research,GPT-OSS 120B,order5,9,O5_009,incorrect,R
research,GPT-OSS 120B,order5,10,O5_010,mixed,GRG
research,GPT-OSS 120B,order5,11,O5_011,correct,G
research,GPT-OSS 120B,order5,12,O5_012,mixed,RRG
research,GPT-OSS 120B,order5,13,O5_013,mixed,RGG
research,GPT-OSS 120B,order5,14,O5_014,mixed,RRG
research,GPT-OSS 120B,order5,15,O5_015,correct,G
research,GPT-OSS 120B,order5,16,O5_016,correct,G
research,GPT-OSS 120B,order5,17,O5_017,correct,G
research,GPT-OSS 120B,order5,18,O5_018,correct,G
research,GPT-OSS 120B,order5,19,O5_019,mixed,RGR
research,GPT-OSS 120B,order5,20,O5_020,mixed,RRG
research,GPT-OSS 120B,order5,21,O5_021,correct,G
research,GPT-OSS 120B,order5,22,O5_022,mixed,GRG
research,GPT-OSS 120B,order5,23,O5_023,mixed,RRG
research,GPT-OSS 120B,order5,24,O5_024,incorrect,R
research,GPT-OSS 120B,order5,25,O5_025,correct,G
research,GPT-OSS 120B,order5,26,O5_026,correct,G
research,GPT-OSS 120B,order5,27,O5_027,correct,G
research,GPT-OSS 120B,order5,28,O5_028,mixed,GGR
research,GPT-OSS 120B,order5,29,O5_029,mixed,GRR
research,GPT-OSS 120B,order5,30,O5_030,mixed,GRR
research,GPT-OSS 120B,order5,31,O5_031,mixed,GGR
research,GPT-OSS 120B,order5,32,O5_032,mixed,GRR
research,GPT-OSS 120B,order5,33,O5_033,correct,G
research,GPT-OSS 120B,order5,34,O5_034,incorrect,R
research,GPT-OSS 120B,order5,35,O5_035,mixed,RGR
research,GPT-OSS 120B,order5,36,O5_036,mixed,GGR
research,GPT-OSS 120B,order5,37,O5_037,mixed,GRG
research,GPT-OSS 120B,order5,38,O5_038,correct,G
research,GPT-OSS 120B,order5,39,O5_039,mixed,GRR
research,GPT-OSS 120B,order5,40,O5_040,correct,G
research,GPT-OSS 120B,order5,41,O5_041,mixed,GRG
research,GPT-OSS 120B,order5,42,O5_042,incorrect,R
research,GPT-OSS 120B,order5,43,O5_043,mixed,GRG
research,GPT-OSS 120B,order5,44,O5_044,correct,G
research,GPT-OSS 120B,order5,45,O5_045,correct,G
research,GPT-OSS 120B,order5,46,O5_046,incorrect,R
research,GPT-OSS 120B,order5,47,O5_047,mixed,RGG
research,GPT-OSS 120B,order5,48,O5_048,correct,G
research,GPT-OSS 120B,order5,49,O5_049,mixed,RRG
research,GPT-OSS 120B,order5,50,O5_050,mixed,RGG
research,GPT-OSS 120B,order5,51,O5_051,mixed,GRG
research,GPT-OSS 120B,order5,52,O5_052,correct,G
research,GPT-OSS 120B,order5,53,O5_053,mixed,GRG
research,GPT-OSS 120B,order5,54,O5_054,correct,G
research,GPT-OSS 120B,order5,55,O5_055,correct,G
research,GPT-OSS 120B,order5,56,O5_056,correct,G
research,GPT-OSS 120B,order5,57,O5_057,mixed,RGR
research,GPT-OSS 120B,order5,58,O5_058,mixed,RRG
research,GPT-OSS 120B,order5,59,O5_059,mixed,RRG
research,GPT-OSS 120B,order5,60,O5_060,correct,G
research,GPT-OSS 120B,order5,61,O5_061,correct,G
research,GPT-OSS 120B,order5,62,O5_062,correct,G
research,GPT-OSS 120B,order5,63,O5_063,correct,G
research,GPT-OSS 120B,order5,64,O5_064,correct,G
research,GPT-OSS 120B,order5,65,O5_065,correct,G
research,GPT-OSS 120B,order5,66,O5_066,mixed,RGG
research,GPT-OSS 120B,order5,67,O5_067,correct,G
research,GPT-OSS 120B,order5,68,O5_068,mixed,RGR
research,GPT-OSS 120B,order5,69,O5_069,mixed,RGG
research,GPT-OSS 120B,order5,70,O5_070,mixed,GRR
research,GPT-OSS 120B,order5,71,O5_071,correct,G
research,GPT-OSS 120B,order5,72,O5_072,mixed,RGG
research,GPT-OSS 120B,order5,73,O5_073,mixed,GRR
research,GPT-OSS 120B,order5,74,O5_074,correct,G
research,GPT-OSS 120B,order5,75,O5_075,mixed,RRG
